Anodizado
Fecha: 10-Jan-2014 15:43:56
Tension	Corriente
6.000000e+001	9.073090e-005
6.000000e+001	9.081690e-005
6.000000e+001	9.093590e-005
6.000000e+001	9.051030e-005
6.000000e+001	9.024190e-005
6.000000e+001	9.009350e-005
6.000000e+001	8.999860e-005
6.000000e+001	8.994450e-005
6.000000e+001	8.991700e-005
6.000000e+001	8.981410e-005
6.000000e+001	8.975920e-005
6.000000e+001	8.974540e-005
6.000000e+001	8.966220e-005
6.000000e+001	8.956340e-005
6.000000e+001	8.961150e-005
6.000000e+001	8.950450e-005
6.000000e+001	8.952260e-005
6.000000e+001	8.936290e-005
6.000000e+001	8.938080e-005
6.000000e+001	8.930590e-005
6.000000e+001	8.947830e-005
6.000000e+001	8.927570e-005
6.000000e+001	8.925130e-005
6.000000e+001	8.912400e-005
6.000000e+001	8.901620e-005
6.000000e+001	8.888110e-005
6.000000e+001	8.883450e-005
6.000000e+001	8.869480e-005
6.000000e+001	8.864600e-005
6.000000e+001	8.865670e-005
6.000000e+001	8.861730e-005
6.000000e+001	8.846090e-005
6.000000e+001	8.852440e-005
6.000000e+001	8.840960e-005
6.000000e+001	8.812780e-005
6.000000e+001	8.805190e-005
6.000000e+001	8.841180e-005
6.000000e+001	8.820390e-005
6.000000e+001	8.806310e-005
6.000000e+001	8.792110e-005
6.000000e+001	8.776470e-005
6.000000e+001	8.790060e-005
6.000000e+001	8.769670e-005
6.000000e+001	8.809400e-005
6.000000e+001	8.812730e-005
6.000000e+001	8.823820e-005
6.000000e+001	8.842910e-005
6.000000e+001	8.810460e-005
6.000000e+001	8.785220e-005
6.000000e+001	8.778830e-005
6.000000e+001	8.751170e-005
6.000000e+001	8.735370e-005
6.000000e+001	8.738140e-005
6.000000e+001	8.738040e-005
6.000000e+001	8.727850e-005
6.000000e+001	8.720680e-005
6.000000e+001	8.715920e-005
6.000000e+001	8.712790e-005
6.000000e+001	8.748990e-005
6.000000e+001	8.825000e-005
6.000000e+001	8.760580e-005
6.000000e+001	8.804120e-005
6.000000e+001	8.766130e-005
6.000000e+001	8.739210e-005
6.000000e+001	8.756840e-005
6.000000e+001	8.740350e-005
6.000000e+001	8.739760e-005
6.000000e+001	8.756420e-005
6.000000e+001	8.748890e-005
6.000000e+001	8.780330e-005
6.000000e+001	8.758160e-005
6.000000e+001	8.741700e-005
6.000000e+001	8.739590e-005
6.000000e+001	8.744290e-005
6.000000e+001	8.712170e-005
6.000000e+001	8.703050e-005
6.000000e+001	8.722370e-005
6.000000e+001	8.680550e-005
6.000000e+001	8.681010e-005
6.000000e+001	8.653970e-005
6.000000e+001	8.647220e-005
6.000000e+001	8.613010e-005
6.000000e+001	8.582250e-005
6.000000e+001	8.563930e-005
6.000000e+001	8.531050e-005
6.000000e+001	8.508760e-005
6.000000e+001	8.493830e-005
6.000000e+001	8.480930e-005
6.000000e+001	8.475100e-005
6.000000e+001	8.454260e-005
6.000000e+001	8.447900e-005
6.000000e+001	8.427800e-005
6.000000e+001	8.415270e-005
6.000000e+001	8.406210e-005
6.000000e+001	8.392640e-005
6.000000e+001	8.384470e-005
6.000000e+001	8.385310e-005
6.000000e+001	8.379040e-005
6.000000e+001	8.371260e-005
6.000000e+001	8.379530e-005
6.000000e+001	8.353330e-005
6.000000e+001	8.342590e-005
6.000000e+001	8.556470e-005
6.000000e+001	8.377180e-005
6.000000e+001	8.339520e-005
6.000000e+001	8.321970e-005
6.000000e+001	8.344200e-005
6.000000e+001	8.361140e-005
6.000000e+001	8.347360e-005
6.000000e+001	8.320420e-005
6.000000e+001	8.322530e-005
6.000000e+001	8.306110e-005
6.000000e+001	8.301350e-005
6.000000e+001	8.304720e-005
6.000000e+001	8.287580e-005
6.000000e+001	8.271600e-005
6.000000e+001	8.264800e-005
6.000000e+001	8.252950e-005
6.000000e+001	8.239070e-005
6.000000e+001	8.238330e-005
6.000000e+001	8.245480e-005
6.000000e+001	8.234060e-005
6.000000e+001	8.217580e-005
6.000000e+001	8.215500e-005
6.000000e+001	8.222280e-005
6.000000e+001	8.224190e-005
6.000000e+001	8.222560e-005
6.000000e+001	8.215880e-005
6.000000e+001	8.206670e-005
6.000000e+001	8.199180e-005
6.000000e+001	8.186190e-005
6.000000e+001	8.172470e-005
6.000000e+001	8.167580e-005
6.000000e+001	8.157130e-005
6.000000e+001	8.170120e-005
6.000000e+001	8.165490e-005
6.000000e+001	8.172950e-005
6.000000e+001	8.158130e-005
6.000000e+001	8.149260e-005
6.000000e+001	8.166980e-005
6.000000e+001	8.136170e-005
6.000000e+001	8.119730e-005
6.000000e+001	8.118040e-005
6.000000e+001	8.107570e-005
6.000000e+001	8.096430e-005
6.000000e+001	8.085580e-005
6.000000e+001	8.109390e-005
6.000000e+001	8.106770e-005
6.000000e+001	8.104260e-005
6.000000e+001	8.111040e-005
6.000000e+001	8.102430e-005
6.000000e+001	8.123950e-005
6.000000e+001	8.096940e-005
6.000000e+001	8.079810e-005
6.000000e+001	8.068320e-005
6.000000e+001	8.067280e-005
6.000000e+001	8.067920e-005
6.000000e+001	8.071860e-005
6.000000e+001	8.133450e-005
6.000000e+001	8.158340e-005
6.000000e+001	8.303820e-005
6.000000e+001	8.463000e-005
6.000000e+001	8.579050e-005
6.000000e+001	8.638190e-005
6.000000e+001	8.789600e-005
6.000000e+001	8.919060e-005
6.000000e+001	9.098140e-005
6.000000e+001	9.190890e-005
6.000000e+001	9.295120e-005
6.000000e+001	9.388610e-005
6.000000e+001	9.440470e-005
6.000000e+001	9.447220e-005
6.000000e+001	9.417610e-005
6.000000e+001	9.322990e-005
6.000000e+001	9.226430e-005
6.000000e+001	9.135300e-005
6.000000e+001	9.186090e-005
6.000000e+001	9.149220e-005
6.000000e+001	9.150510e-005
6.000000e+001	9.156300e-005
6.000000e+001	9.181360e-005
6.000000e+001	9.320520e-005
6.000000e+001	9.460150e-005
6.000000e+001	9.488790e-005
6.000000e+001	9.635560e-005
6.000000e+001	9.780260e-005
6.000000e+001	9.998680e-005
6.000000e+001	1.016330e-004
6.000000e+001	1.044750e-004
6.000000e+001	1.063940e-004
6.000000e+001	1.086710e-004
6.000000e+001	1.114090e-004
6.000000e+001	1.128060e-004
6.000000e+001	1.135280e-004
6.000000e+001	1.132810e-004
6.000000e+001	1.121190e-004
6.000000e+001	1.115120e-004
6.000000e+001	1.114150e-004
6.000000e+001	1.113200e-004
6.000000e+001	1.133120e-004
6.000000e+001	1.127270e-004
6.000000e+001	1.127440e-004
6.000000e+001	1.134920e-004
6.000000e+001	1.150910e-004
6.000000e+001	1.135490e-004
6.000000e+001	1.128920e-004
6.000000e+001	1.121440e-004
6.000000e+001	1.130810e-004
6.000000e+001	1.128350e-004
6.000000e+001	1.129930e-004
6.000000e+001	1.117050e-004
6.000000e+001	1.103590e-004
6.000000e+001	1.097690e-004
6.000000e+001	1.092400e-004
6.000000e+001	1.084930e-004
6.000000e+001	1.064970e-004
6.000000e+001	1.036230e-004
6.000000e+001	1.024330e-004
6.000000e+001	1.006880e-004
6.000000e+001	9.943470e-005
6.000000e+001	9.840880e-005
6.000000e+001	9.761420e-005
6.000000e+001	9.780670e-005
6.000000e+001	9.683940e-005
6.000000e+001	9.660040e-005
6.000000e+001	9.573640e-005
6.000000e+001	9.497350e-005
6.000000e+001	9.364060e-005
6.000000e+001	9.200600e-005
6.000000e+001	9.093540e-005
6.000000e+001	9.021690e-005
6.000000e+001	8.910270e-005
6.000000e+001	8.825430e-005
6.000000e+001	8.754650e-005
6.000000e+001	8.634610e-005
6.000000e+001	8.530630e-005
6.000000e+001	8.446730e-005
6.000000e+001	8.384330e-005
6.000000e+001	8.319930e-005
6.000000e+001	8.263900e-005
6.000000e+001	8.192190e-005
6.000000e+001	8.187840e-005
6.000000e+001	8.131990e-005
6.000000e+001	8.069230e-005
6.000000e+001	8.066650e-005
6.000000e+001	8.004490e-005
6.000000e+001	7.981560e-005
6.000000e+001	7.967690e-005
6.000000e+001	7.951200e-005
6.000000e+001	7.921310e-005
6.000000e+001	7.907110e-005
6.000000e+001	7.894450e-005
6.000000e+001	7.872990e-005
6.000000e+001	7.887170e-005
6.000000e+001	7.865870e-005
6.000000e+001	7.860870e-005
6.000000e+001	7.872500e-005
6.000000e+001	7.879220e-005
6.000000e+001	7.882690e-005
6.000000e+001	7.873940e-005
6.000000e+001	7.862930e-005
6.000000e+001	7.861540e-005
6.000000e+001	7.851350e-005
6.000000e+001	7.841690e-005
6.000000e+001	7.829490e-005
6.000000e+001	7.825960e-005
6.000000e+001	7.831090e-005
6.000000e+001	7.820990e-005
6.000000e+001	7.836690e-005
6.000000e+001	7.836570e-005
6.000000e+001	7.843570e-005
6.000000e+001	7.834100e-005
6.000000e+001	7.827100e-005
6.000000e+001	7.820920e-005
6.000000e+001	7.816920e-005
6.000000e+001	7.815280e-005
6.000000e+001	7.826790e-005
6.000000e+001	7.823510e-005
6.000000e+001	7.823670e-005
6.000000e+001	7.813830e-005
6.000000e+001	7.844840e-005
6.000000e+001	7.845930e-005
6.000000e+001	7.849830e-005
6.000000e+001	7.855560e-005
6.000000e+001	7.864000e-005
6.000000e+001	7.866010e-005
6.000000e+001	7.865140e-005
6.000000e+001	7.868770e-005
6.000000e+001	7.880950e-005
6.000000e+001	7.895820e-005
6.000000e+001	7.870060e-005
6.000000e+001	7.874000e-005
6.000000e+001	7.874510e-005
6.000000e+001	7.858570e-005
6.000000e+001	7.867490e-005
6.000000e+001	7.856070e-005
6.000000e+001	7.877160e-005
6.000000e+001	7.907770e-005
6.000000e+001	7.917780e-005
6.000000e+001	7.902150e-005
6.000000e+001	7.911810e-005
6.000000e+001	7.919100e-005
6.000000e+001	7.908660e-005
6.000000e+001	7.909000e-005
6.000000e+001	7.911780e-005
6.000000e+001	7.908980e-005
6.000000e+001	7.911770e-005
6.000000e+001	7.894800e-005
6.000000e+001	7.892130e-005
6.000000e+001	7.897640e-005
6.000000e+001	7.897760e-005
6.000000e+001	7.893000e-005
6.000000e+001	7.908830e-005
6.000000e+001	7.928490e-005
6.000000e+001	8.110740e-005
6.000000e+001	8.077230e-005
6.000000e+001	8.100120e-005
6.000000e+001	8.066200e-005
6.000000e+001	8.036810e-005
6.000000e+001	7.978150e-005
6.000000e+001	7.888410e-005
6.000000e+001	7.862870e-005
6.000000e+001	7.842310e-005
6.000000e+001	7.837130e-005
6.000000e+001	7.849960e-005
6.000000e+001	7.841930e-005
6.000000e+001	7.831610e-005
6.000000e+001	7.811790e-005
6.000000e+001	7.786530e-005
6.000000e+001	7.827640e-005
6.000000e+001	7.776880e-005
6.000000e+001	7.757830e-005
6.000000e+001	7.796160e-005
6.000000e+001	7.787530e-005
6.000000e+001	7.774510e-005
6.000000e+001	7.759940e-005
6.000000e+001	7.762580e-005
6.000000e+001	7.769110e-005
6.000000e+001	7.768480e-005
6.000000e+001	7.773290e-005
6.000000e+001	7.763500e-005
6.000000e+001	7.778740e-005
6.000000e+001	7.788070e-005
6.000000e+001	7.784260e-005
6.000000e+001	7.790900e-005
6.000000e+001	7.797660e-005
6.000000e+001	7.829320e-005
6.000000e+001	7.840650e-005
6.000000e+001	7.847840e-005
6.000000e+001	7.860140e-005
6.000000e+001	7.904100e-005
6.000000e+001	7.903610e-005
6.000000e+001	7.907130e-005
6.000000e+001	7.906750e-005
6.000000e+001	7.910050e-005
6.000000e+001	7.900240e-005
6.000000e+001	7.892290e-005
6.000000e+001	7.891040e-005
6.000000e+001	7.929670e-005
6.000000e+001	7.949580e-005
6.000000e+001	7.924530e-005
6.000000e+001	7.910370e-005
6.000000e+001	7.898000e-005
6.000000e+001	7.891760e-005
6.000000e+001	7.876110e-005
6.000000e+001	7.870010e-005
6.000000e+001	7.860220e-005
6.000000e+001	7.871720e-005
6.000000e+001	7.871010e-005
6.000000e+001	7.876530e-005
6.000000e+001	7.863360e-005
6.000000e+001	7.871240e-005
6.000000e+001	7.921470e-005
6.000000e+001	7.908060e-005
6.000000e+001	7.894060e-005
6.000000e+001	7.884880e-005
6.000000e+001	7.882390e-005
6.000000e+001	7.870090e-005
6.000000e+001	7.862040e-005
6.000000e+001	7.837720e-005
6.000000e+001	7.826680e-005
6.000000e+001	7.823080e-005
6.000000e+001	7.831280e-005
6.000000e+001	7.813470e-005
6.000000e+001	7.827660e-005
6.000000e+001	7.808180e-005
6.000000e+001	7.792010e-005
6.000000e+001	7.794120e-005
6.000000e+001	7.774240e-005
6.000000e+001	7.780990e-005
6.000000e+001	7.765770e-005
6.000000e+001	7.760280e-005
6.000000e+001	7.781220e-005
6.000000e+001	7.778980e-005
6.000000e+001	7.754880e-005
6.000000e+001	7.750880e-005
6.000000e+001	7.735210e-005
6.000000e+001	7.764280e-005
6.000000e+001	7.736480e-005
6.000000e+001	7.722520e-005
6.000000e+001	7.713750e-005
6.000000e+001	7.696470e-005
6.000000e+001	7.681240e-005
6.000000e+001	7.671310e-005
6.000000e+001	7.651880e-005
6.000000e+001	7.637530e-005
6.000000e+001	7.625680e-005
6.000000e+001	7.617610e-005
6.000000e+001	7.612020e-005
6.000000e+001	7.620520e-005
6.000000e+001	7.631460e-005
6.000000e+001	7.599290e-005
6.000000e+001	7.576490e-005
6.000000e+001	7.569580e-005
6.000000e+001	7.565040e-005
6.000000e+001	7.561160e-005
6.000000e+001	7.570110e-005
6.000000e+001	7.569920e-005
6.000000e+001	7.571470e-005
6.000000e+001	7.566000e-005
6.000000e+001	7.555020e-005
6.000000e+001	7.553440e-005
6.000000e+001	7.539280e-005
6.000000e+001	7.524540e-005
6.000000e+001	7.512320e-005
6.000000e+001	7.503630e-005
6.000000e+001	7.489140e-005
6.000000e+001	7.476900e-005
6.000000e+001	7.471080e-005
6.000000e+001	7.461260e-005
6.000000e+001	7.448760e-005
6.000000e+001	7.433290e-005
6.000000e+001	7.418800e-005
6.000000e+001	7.405150e-005
6.000000e+001	7.391230e-005
6.000000e+001	7.423980e-005
6.000000e+001	7.411190e-005
6.000000e+001	7.383340e-005
6.000000e+001	7.396710e-005
6.000000e+001	7.409130e-005
6.000000e+001	7.378890e-005
6.000000e+001	7.372740e-005
6.000000e+001	7.370680e-005
6.000000e+001	7.355350e-005
6.000000e+001	7.341090e-005
6.000000e+001	7.334760e-005
6.000000e+001	7.331510e-005
6.000000e+001	7.326470e-005
6.000000e+001	7.325960e-005
6.000000e+001	7.324370e-005
6.000000e+001	7.361090e-005
6.000000e+001	7.361380e-005
6.000000e+001	7.317250e-005
6.000000e+001	7.298650e-005
6.000000e+001	7.288520e-005
6.000000e+001	7.285020e-005
6.000000e+001	7.281760e-005
6.000000e+001	7.271130e-005
6.000000e+001	7.262020e-005
6.000000e+001	7.252940e-005
6.000000e+001	7.247580e-005
6.000000e+001	7.241320e-005
6.000000e+001	7.236710e-005
6.000000e+001	7.225430e-005
6.000000e+001	7.223080e-005
6.000000e+001	7.265340e-005
6.000000e+001	7.262530e-005
6.000000e+001	7.251910e-005
6.000000e+001	7.244910e-005
6.000000e+001	7.233130e-005
6.000000e+001	7.218690e-005
6.000000e+001	7.259470e-005
6.000000e+001	7.231070e-005
6.000000e+001	7.210340e-005
6.000000e+001	7.197760e-005
6.000000e+001	7.185500e-005
6.000000e+001	7.177530e-005
6.000000e+001	7.163610e-005
6.000000e+001	7.151960e-005
6.000000e+001	7.148370e-005
6.000000e+001	7.153750e-005
6.000000e+001	7.138010e-005
6.000000e+001	7.154380e-005
6.000000e+001	7.158570e-005
6.000000e+001	7.146950e-005
6.000000e+001	7.292340e-005
6.000000e+001	7.258190e-005
6.000000e+001	7.169370e-005
6.000000e+001	7.136640e-005
6.000000e+001	7.126490e-005
6.000000e+001	7.118060e-005
6.000000e+001	7.145550e-005
6.000000e+001	7.153050e-005
6.000000e+001	7.160760e-005
6.000000e+001	7.145650e-005
6.000000e+001	7.137640e-005
6.000000e+001	7.139200e-005
6.000000e+001	7.127420e-005
6.000000e+001	7.165790e-005
6.000000e+001	7.187790e-005
6.000000e+001	7.146250e-005
6.000000e+001	7.120490e-005
6.000000e+001	7.106910e-005
6.000000e+001	7.100510e-005
6.000000e+001	7.094380e-005
6.000000e+001	7.092170e-005
6.000000e+001	7.091260e-005
6.000000e+001	7.087420e-005
6.000000e+001	7.079630e-005
6.000000e+001	7.076440e-005
6.000000e+001	7.072190e-005
6.000000e+001	7.070360e-005
6.000000e+001	7.069560e-005
6.000000e+001	7.071870e-005
6.000000e+001	7.075760e-005
6.000000e+001	7.084250e-005
6.000000e+001	7.075230e-005
6.000000e+001	7.075270e-005
6.000000e+001	7.068290e-005
6.000000e+001	7.061810e-005
6.000000e+001	7.067230e-005
6.000000e+001	7.061650e-005
6.000000e+001	7.048550e-005
6.000000e+001	7.047220e-005
6.000000e+001	7.105340e-005
6.000000e+001	7.082230e-005
6.000000e+001	7.072070e-005
6.000000e+001	7.061460e-005
6.000000e+001	7.065440e-005
6.000000e+001	7.054520e-005
6.000000e+001	7.114300e-005
6.000000e+001	7.064760e-005
6.000000e+001	7.043810e-005
6.000000e+001	7.032040e-005
6.000000e+001	7.031390e-005
6.000000e+001	7.033030e-005
6.000000e+001	7.022260e-005
6.000000e+001	7.010120e-005
6.000000e+001	7.001140e-005
6.000000e+001	6.995870e-005
6.000000e+001	7.000830e-005
6.000000e+001	6.980500e-005
6.000000e+001	6.969350e-005
6.000000e+001	6.962280e-005
6.000000e+001	6.959840e-005
6.000000e+001	6.955030e-005
6.000000e+001	6.953130e-005
6.000000e+001	6.950240e-005
6.000000e+001	6.944000e-005
6.000000e+001	6.947940e-005
6.000000e+001	6.932960e-005
6.000000e+001	6.927300e-005
6.000000e+001	6.928620e-005
6.000000e+001	6.928410e-005
6.000000e+001	6.926860e-005
6.000000e+001	6.917970e-005
6.000000e+001	6.918210e-005
6.000000e+001	6.922460e-005
6.000000e+001	6.913980e-005
6.000000e+001	6.910910e-005
6.000000e+001	6.902180e-005
6.000000e+001	6.901810e-005
6.000000e+001	6.936930e-005
6.000000e+001	6.930150e-005
6.000000e+001	6.915610e-005
6.000000e+001	6.904850e-005
6.000000e+001	6.900660e-005
6.000000e+001	6.898860e-005
6.000000e+001	6.897090e-005
6.000000e+001	6.889900e-005
6.000000e+001	6.890770e-005
6.000000e+001	6.887540e-005
6.000000e+001	6.886620e-005
6.000000e+001	6.884890e-005
6.000000e+001	6.881640e-005
6.000000e+001	6.877960e-005
6.000000e+001	6.886440e-005
6.000000e+001	6.883580e-005
6.000000e+001	6.888810e-005
6.000000e+001	6.887340e-005
6.000000e+001	6.881760e-005
6.000000e+001	6.879260e-005
6.000000e+001	6.877510e-005
6.000000e+001	6.879190e-005
6.000000e+001	6.866270e-005
6.000000e+001	6.857140e-005
6.000000e+001	6.863000e-005
6.000000e+001	6.859530e-005
6.000000e+001	6.854380e-005
6.000000e+001	6.863930e-005
6.000000e+001	6.855290e-005
6.000000e+001	6.868360e-005
6.000000e+001	6.861850e-005
6.000000e+001	6.835890e-005
6.000000e+001	6.828320e-005
6.000000e+001	6.828860e-005
6.000000e+001	6.817710e-005
6.000000e+001	6.809520e-005
6.000000e+001	6.807900e-005
6.000000e+001	6.799870e-005
6.000000e+001	6.793840e-005
6.000000e+001	6.791790e-005
6.000000e+001	6.787710e-005
6.000000e+001	6.791340e-005
6.000000e+001	6.782200e-005
6.000000e+001	6.776940e-005
6.000000e+001	6.781110e-005
6.000000e+001	6.787770e-005
6.000000e+001	6.851180e-005
6.000000e+001	6.809630e-005
6.000000e+001	6.795380e-005
6.000000e+001	6.788980e-005
6.000000e+001	6.784690e-005
6.000000e+001	6.778730e-005
6.000000e+001	6.786500e-005
6.000000e+001	6.784740e-005
6.000000e+001	6.778380e-005
6.000000e+001	6.805030e-005
6.000000e+001	6.785770e-005
6.000000e+001	6.779830e-005
6.000000e+001	6.772300e-005
6.000000e+001	6.765950e-005
6.000000e+001	6.764660e-005
6.000000e+001	6.752680e-005
6.000000e+001	6.749340e-005
6.000000e+001	6.742160e-005
6.000000e+001	6.741960e-005
6.000000e+001	6.741470e-005
6.000000e+001	6.735270e-005
6.000000e+001	6.733260e-005
6.000000e+001	6.736190e-005
6.000000e+001	6.734110e-005
6.000000e+001	6.730480e-005
6.000000e+001	6.728230e-005
6.000000e+001	6.728970e-005
6.000000e+001	6.733330e-005
6.000000e+001	6.729580e-005
6.000000e+001	6.727170e-005
6.000000e+001	6.727040e-005
6.000000e+001	6.727340e-005
6.000000e+001	6.733040e-005
6.000000e+001	6.729080e-005
6.000000e+001	6.733640e-005
6.000000e+001	6.730920e-005
6.000000e+001	6.731560e-005
6.000000e+001	6.733870e-005
6.000000e+001	6.733180e-005
6.000000e+001	6.732900e-005
6.000000e+001	6.733300e-005
6.000000e+001	6.732220e-005
6.000000e+001	6.738630e-005
6.000000e+001	6.733340e-005
6.000000e+001	6.735360e-005
6.000000e+001	6.732620e-005
6.000000e+001	6.733330e-005
6.000000e+001	6.728930e-005
6.000000e+001	6.726170e-005
6.000000e+001	6.729670e-005
6.000000e+001	6.726010e-005
6.000000e+001	6.719920e-005
6.000000e+001	6.721190e-005
6.000000e+001	6.719760e-005
6.000000e+001	6.716480e-005
6.000000e+001	6.712870e-005
6.000000e+001	6.723990e-005
6.000000e+001	6.722860e-005
6.000000e+001	6.731170e-005
6.000000e+001	6.729780e-005
6.000000e+001	6.730820e-005
6.000000e+001	6.723930e-005
6.000000e+001	6.720430e-005
6.000000e+001	6.716080e-005
6.000000e+001	6.716250e-005
6.000000e+001	6.719930e-005
6.000000e+001	6.718150e-005
6.000000e+001	6.715930e-005
6.000000e+001	6.711530e-005
6.000000e+001	6.709130e-005
6.000000e+001	6.708940e-005
6.000000e+001	6.709250e-005
6.000000e+001	6.711230e-005
6.000000e+001	6.720700e-005
6.000000e+001	6.714290e-005
6.000000e+001	6.726100e-005
6.000000e+001	6.721930e-005
6.000000e+001	6.742900e-005
6.000000e+001	6.742720e-005
6.000000e+001	6.730370e-005
6.000000e+001	6.709330e-005
6.000000e+001	6.702400e-005
6.000000e+001	6.719740e-005
6.000000e+001	6.705720e-005
6.000000e+001	6.700260e-005
6.000000e+001	6.690260e-005
6.000000e+001	6.695350e-005
6.000000e+001	6.691000e-005
6.000000e+001	6.735180e-005
6.000000e+001	6.695280e-005
6.000000e+001	6.692550e-005
6.000000e+001	6.686200e-005
6.000000e+001	6.679710e-005
6.000000e+001	6.677880e-005
6.000000e+001	6.672290e-005
6.000000e+001	6.669430e-005
6.000000e+001	6.664740e-005
6.000000e+001	6.664910e-005
6.000000e+001	6.665840e-005
6.000000e+001	6.659120e-005
6.000000e+001	6.655460e-005
6.000000e+001	6.659240e-005
6.000000e+001	6.663390e-005
6.000000e+001	6.656670e-005
6.000000e+001	6.658990e-005
6.000000e+001	6.652210e-005
6.000000e+001	6.652810e-005
6.000000e+001	6.652740e-005
6.000000e+001	6.658860e-005
6.000000e+001	6.652160e-005
6.000000e+001	6.652370e-005
6.000000e+001	6.649590e-005
6.000000e+001	6.645770e-005
6.000000e+001	6.642810e-005
6.000000e+001	6.647700e-005
6.000000e+001	6.642430e-005
6.000000e+001	6.651350e-005
6.000000e+001	6.652940e-005
6.000000e+001	6.650110e-005
6.000000e+001	6.651820e-005
6.000000e+001	6.651040e-005
6.000000e+001	6.651500e-005
6.000000e+001	6.648350e-005
6.000000e+001	6.648620e-005
6.000000e+001	6.650020e-005
6.000000e+001	6.647260e-005
6.000000e+001	6.647500e-005
6.000000e+001	6.646720e-005
6.000000e+001	6.644750e-005
6.000000e+001	6.641490e-005
6.000000e+001	6.637480e-005
6.000000e+001	6.635540e-005
6.000000e+001	6.637300e-005
6.000000e+001	6.631670e-005
6.000000e+001	6.629360e-005
6.000000e+001	6.624990e-005
6.000000e+001	6.621620e-005
6.000000e+001	6.622970e-005
6.000000e+001	6.619770e-005
6.000000e+001	6.617180e-005
6.000000e+001	6.616310e-005
6.000000e+001	6.612040e-005
6.000000e+001	6.611290e-005
6.000000e+001	6.611840e-005
6.000000e+001	6.611770e-005
6.000000e+001	6.616330e-005
6.000000e+001	6.621220e-005
6.000000e+001	6.612240e-005
6.000000e+001	6.606390e-005
6.000000e+001	6.603170e-005
6.000000e+001	6.607800e-005
6.000000e+001	6.611410e-005
6.000000e+001	6.611790e-005
6.000000e+001	6.621760e-005
6.000000e+001	6.614550e-005
6.000000e+001	6.626450e-005
6.000000e+001	6.615320e-005
6.000000e+001	6.616360e-005
6.000000e+001	6.612840e-005
6.000000e+001	6.609090e-005
6.000000e+001	6.605170e-005
6.000000e+001	6.605160e-005
6.000000e+001	6.607270e-005
6.000000e+001	6.601730e-005
6.000000e+001	6.595000e-005
6.000000e+001	6.586680e-005
6.000000e+001	6.590210e-005
6.000000e+001	6.585700e-005
6.000000e+001	6.580390e-005
6.000000e+001	6.577500e-005
6.000000e+001	6.572470e-005
6.000000e+001	6.565460e-005
6.000000e+001	6.580760e-005
6.000000e+001	6.570920e-005
6.000000e+001	6.568170e-005
6.000000e+001	6.563930e-005
6.000000e+001	6.565490e-005
6.000000e+001	6.568100e-005
6.000000e+001	6.560190e-005
6.000000e+001	6.557240e-005
6.000000e+001	6.552480e-005
6.000000e+001	6.554060e-005
6.000000e+001	6.544310e-005
6.000000e+001	6.542170e-005
6.000000e+001	6.543280e-005
6.000000e+001	6.558710e-005
6.000000e+001	6.547920e-005
6.000000e+001	6.536320e-005
6.000000e+001	6.530470e-005
6.000000e+001	6.525900e-005
6.000000e+001	6.520950e-005
6.000000e+001	6.514920e-005
6.000000e+001	6.522340e-005
6.000000e+001	6.513040e-005
6.000000e+001	6.513650e-005
6.000000e+001	6.506420e-005
6.000000e+001	6.499270e-005
6.000000e+001	6.498810e-005
6.000000e+001	6.495460e-005
6.000000e+001	6.489740e-005
6.000000e+001	6.489420e-005
6.000000e+001	6.485000e-005
6.000000e+001	6.484060e-005
6.000000e+001	6.478470e-005
6.000000e+001	6.480450e-005
6.000000e+001	6.479960e-005
6.000000e+001	6.477770e-005
6.000000e+001	6.473330e-005
6.000000e+001	6.470150e-005
6.000000e+001	6.467860e-005
6.000000e+001	6.465690e-005
6.000000e+001	6.463520e-005
6.000000e+001	6.466590e-005
6.000000e+001	6.465660e-005
6.000000e+001	6.463270e-005
6.000000e+001	6.469820e-005
6.000000e+001	6.465340e-005
6.000000e+001	6.466140e-005
6.000000e+001	6.472970e-005
6.000000e+001	6.470630e-005
6.000000e+001	6.468660e-005
6.000000e+001	6.474700e-005
6.000000e+001	6.473350e-005
6.000000e+001	6.470240e-005
6.000000e+001	6.468620e-005
6.000000e+001	6.465870e-005
6.000000e+001	6.473550e-005
6.000000e+001	6.474240e-005
6.000000e+001	6.476120e-005
6.000000e+001	6.475470e-005
6.000000e+001	6.473060e-005
6.000000e+001	6.475030e-005
6.000000e+001	6.474890e-005
6.000000e+001	6.472270e-005
6.000000e+001	6.472550e-005
6.000000e+001	6.480440e-005
6.000000e+001	6.474090e-005
6.000000e+001	6.470290e-005
6.000000e+001	6.469520e-005
6.000000e+001	6.474020e-005
6.000000e+001	6.470910e-005
6.000000e+001	6.467680e-005
6.000000e+001	6.469230e-005
6.000000e+001	6.474870e-005
6.000000e+001	6.469520e-005
6.000000e+001	6.466020e-005
6.000000e+001	6.465920e-005
6.000000e+001	6.464710e-005
6.000000e+001	6.462570e-005
6.000000e+001	6.462550e-005
6.000000e+001	6.463390e-005
6.000000e+001	6.469050e-005
6.000000e+001	6.467100e-005
6.000000e+001	6.464690e-005
6.000000e+001	6.461800e-005
6.000000e+001	6.457510e-005
6.000000e+001	6.459620e-005
6.000000e+001	6.462560e-005
6.000000e+001	6.455860e-005
6.000000e+001	6.456860e-005
6.000000e+001	6.452100e-005
6.000000e+001	6.452360e-005
6.000000e+001	6.448920e-005
6.000000e+001	6.452500e-005
